Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Temperature,Humidity,MQ2,MQ135,Distance
2025-02-14 20:50:00.099174,0.20,0.32,1.05,-3.81,0.36,0.74, NAN, NAN,169.44,4.35,321.79
2025-02-14 20:50:00.224006,0.20,0.32,1.05,-3.76,0.18,1.05, NAN, NAN,169.44,4.35,321.73
2025-02-14 20:50:00.352308,0.19,0.33,1.05,-3.76,0.15,0.73, NAN, NAN,169.44,4.35,321.69
2025-02-14 20:50:00.473838,0.20,0.32,1.04,-3.77,0.11,0.89, NAN, NAN,169.44,4.35,321.69
2025-02-14 20:50:00.597945,0.19,0.33,1.04,-3.71,0.20,0.79, NAN, NAN,169.44,4.35,321.76
2025-02-14 20:50:00.719545,0.20,0.32,1.04,-3.88,0.11,0.88, NAN, NAN,169.44,4.35,321.83
2025-02-14 20:50:00.846486,0.20,0.33,1.05,-3.68,0.18,0.76, NAN, NAN,169.44,4.37,322.03
2025-02-14 20:50:00.976318,0.20,0.33,1.05,-3.81,0.28,0.87, NAN, NAN,169.44,4.37,321.78
2025-02-14 20:50:01.186560,0.20,0.33,1.05,-3.66,0.12,0.69, NAN, NAN,169.44,4.35,321.84
2025-02-14 20:50:01.297016,0.20,0.33,1.05,-3.92,0.23,0.84, NAN, NAN,169.44,4.37,322.08
2025-02-14 20:50:01.408126,0.20,0.32,1.05,-3.80,0.05,0.67, NAN, NAN,169.44,4.37,321.67
2025-02-14 20:50:01.519171,0.21,0.32,1.04,-3.92,0.28,0.72, NAN, NAN,169.44,4.37,321.76
2025-02-14 20:50:01.634982,0.20,0.33,1.04,-3.82,0.41,0.84, NAN, NAN,169.44,4.37,321.81
2025-02-14 20:50:01.782564,0.20,0.32,1.05,-3.93,-0.06,0.92, NAN, NAN,169.44,4.37,321.78
2025-02-14 20:50:01.901621,0.20,0.33,1.05,-3.86,0.09,0.94, NAN, NAN,169.44,4.37,321.67
2025-02-14 20:50:02.009054,0.20,0.33,1.05,-3.92,0.25,0.75, NAN, NAN,169.44,4.37,321.66
2025-02-14 20:50:02.140023,0.20,0.33,1.05,-3.90,0.11,0.76, NAN, NAN,169.44,4.39,321.62
2025-02-14 20:50:02.264001,0.20,0.32,1.04,-3.77,0.23,0.87, NAN, NAN,169.44,4.37,322.12
2025-02-14 20:50:02.388643,0.20,0.33,1.05,-3.73,0.18,0.96, NAN, NAN,169.44,4.39,321.84
2025-02-14 20:50:02.512896,0.20,0.33,1.05,-3.76,0.21,0.73, NAN, NAN,169.44,4.39,321.67
2025-02-14 20:50:02.637536,0.20,0.32,1.05,-3.76,0.29,0.79, NAN, NAN,171.21,4.39,321.79
2025-02-14 20:50:02.763387,0.20,0.33,1.04,-3.79,0.21,0.79, NAN, NAN,171.21,4.39,321.91
2025-02-14 20:50:02.887535,0.20,0.32,1.05,-3.77,0.05,0.76, NAN, NAN,169.44,4.39,321.83
2025-02-14 20:50:03.010245,0.21,0.32,1.04,-3.82,0.11,0.88, NAN, NAN,171.21,4.41,321.78
2025-02-14 20:50:03.214641,0.20,0.32,1.04,-3.80,0.29,0.82, NAN, NAN,169.44,4.39,321.64
2025-02-14 20:50:03.326138,0.21,0.33,1.04,-3.80,0.15,0.88, NAN, NAN,169.44,4.41,321.79
2025-02-14 20:50:03.438014,0.20,0.32,1.04,-3.75,0.19,0.89, NAN, NAN,171.21,4.41,321.78
2025-02-14 20:50:03.554292,0.20,0.33,1.04,-3.89,0.12,0.76, NAN, NAN,171.21,4.41,321.76
2025-02-14 20:50:03.679796,0.20,0.32,1.04,-3.73,0.07,1.05, NAN, NAN,169.44,4.41,321.62
2025-02-14 20:50:03.805830,0.21,0.33,1.04,-3.87,0.27,0.85, NAN, NAN,169.44,4.43,321.78
2025-02-14 20:50:03.929705,0.20,0.33,1.05,-3.83,0.19,0.90, NAN, NAN,171.21,4.41,321.78
2025-02-14 20:50:04.052163,0.21,0.32,1.04,-3.95,0.13,0.89, NAN, NAN,169.44,4.43,321.86
2025-02-14 20:50:04.172505,0.20,0.33,1.05,-3.77,0.15,0.87, NAN, NAN,171.21,4.43,321.81
2025-02-14 20:50:04.299822,0.20,0.33,1.04,-3.77,0.42,0.82, NAN, NAN,171.21,4.43,321.78
2025-02-14 20:50:04.424955,0.20,0.33,1.05,-3.84,0.04,0.94, NAN, NAN,171.21,4.43,321.64
2025-02-14 20:50:04.550994,0.20,0.32,1.06,-3.82,0.02,0.83, NAN, NAN,171.21,4.43,321.71
2025-02-14 20:50:04.675979,0.20,0.33,1.05,-3.64,0.11,0.84, NAN, NAN,171.21,4.43,321.64
2025-02-14 20:50:04.800539,0.20,0.32,1.05,-3.76,0.02,0.81, NAN, NAN,171.21,4.43,321.71
2025-02-14 20:50:04.926499,0.20,0.32,1.05,-4.05,0.06,0.84, NAN, NAN,171.21,4.43,321.84
2025-02-14 20:50:05.048689,0.21,0.33,1.04,-3.76,0.11,0.81, NAN, NAN,171.21,4.43,321.86
2025-02-14 20:50:05.258466,0.19,0.32,1.05,-3.82,0.12,0.82, NAN, NAN,171.21,4.43,321.71
2025-02-14 20:50:05.370037,0.20,0.33,1.04,-3.79,0.26,0.73, NAN, NAN,171.21,4.45,322.00
2025-02-14 20:50:05.481413,0.20,0.33,1.04,-3.84,0.10,0.83, NAN, NAN,171.21,4.43,321.79
2025-02-14 20:50:05.591065,0.20,0.33,1.05,-3.95,0.31,0.92, NAN, NAN,171.21,4.45,321.88
2025-02-14 20:50:05.719819,0.20,0.32,1.04,-3.63,0.36,0.88, NAN, NAN,171.21,4.45,321.93
2025-02-14 20:50:05.843513,0.20,0.33,1.05,-3.76,0.28,0.87, NAN, NAN,171.21,4.45,321.61
2025-02-14 20:50:05.980871,0.21,0.32,1.04,-3.56,-0.03,0.77, NAN, NAN,171.21,4.45,321.66
2025-02-14 20:50:06.102703,0.21,0.32,1.05,-3.85,0.17,0.81, NAN, NAN,171.21,4.45,321.88
2025-02-14 20:50:06.217480,0.20,0.32,1.04,-3.71,0.14,0.95, NAN, NAN,171.21,4.45,321.90
2025-02-14 20:50:06.336152,0.20,0.32,1.05,-3.77,0.21,0.79, NAN, NAN,171.21,4.45,321.79
2025-02-14 20:50:06.462638,0.20,0.33,1.04,-3.81,0.08,0.89, NAN, NAN,171.21,4.45,321.81
2025-02-14 20:50:06.591507,0.20,0.32,1.05,-3.77,0.12,0.88, NAN, NAN,171.21,4.47,321.81
2025-02-14 20:50:06.714790,0.20,0.33,1.04,-3.73,0.21,0.76, NAN, NAN,171.21,4.45,321.83
2025-02-14 20:50:06.841218,0.21,0.33,1.05,-3.88,0.25,0.87, NAN, NAN,171.21,4.47,321.74
2025-02-14 20:50:06.964150,0.20,0.32,1.06,-3.76,0.10,0.92, NAN, NAN,171.21,4.47,321.79
2025-02-14 20:50:07.090076,0.20,0.33,1.04,-3.63,0.02,0.91, NAN, NAN,171.21,4.47,321.71
2025-02-14 20:50:07.296278,0.20,0.33,1.05,-3.77,0.22,0.89, NAN, NAN,171.21,4.47,321.88
2025-02-14 20:50:07.406453,0.20,0.33,1.05,-3.79,0.13,0.73, NAN, NAN,171.21,4.47,321.88
2025-02-14 20:50:07.517615,0.21,0.33,1.04,-3.79,0.28,0.86, NAN, NAN,173.02,4.47,321.71
2025-02-14 20:50:07.627785,0.20,0.33,1.05,-3.80,0.00,0.80, NAN, NAN,171.21,4.47,321.84
2025-02-14 20:50:07.756844,0.20,0.32,1.04,-3.69,0.14,0.85, NAN, NAN,171.21,4.47,321.86
2025-02-14 20:50:07.882799,0.20,0.33,1.04,-3.71,0.09,0.69, NAN, NAN,171.21,4.49,321.90
2025-02-14 20:50:08.001956,0.20,0.33,1.04,-4.03,0.27,0.99, NAN, NAN,173.02,4.49,321.74
2025-02-14 20:50:08.130389,0.20,0.32,1.06,-3.75,0.23,0.80, NAN, NAN,171.21,4.49,321.71
2025-02-14 20:50:08.254951,0.20,0.33,1.04,-3.70,0.04,0.88, NAN, NAN,171.21,4.49,321.95
2025-02-14 20:50:08.380898,0.20,0.33,1.05,-3.87,0.11,0.87, NAN, NAN,171.21,4.49,321.93
2025-02-14 20:50:08.505062,0.20,0.32,1.04,-3.83,0.11,0.83, NAN, NAN,171.21,4.49,321.71
2025-02-14 20:50:08.627249,0.20,0.33,1.04,-3.89,0.21,0.86, NAN, NAN,173.02,4.49,321.69
2025-02-14 20:50:08.754166,0.20,0.33,1.05,-3.87,0.05,0.85, NAN, NAN,171.21,4.49,321.76
2025-02-14 20:50:08.880463,0.20,0.32,1.05,-3.80,0.15,0.63, NAN, NAN,173.02,4.49,321.91
2025-02-14 20:50:09.007107,0.20,0.33,1.05,-3.58,0.01,0.79, NAN, NAN,171.21,4.49,321.69
2025-02-14 20:50:09.123207,0.20,0.33,1.04,-3.85,0.00,0.79, NAN, NAN,173.02,4.51,321.79
2025-02-14 20:50:09.333084,0.20,0.32,1.04,-3.71,0.09,0.79, NAN, NAN,171.21,4.49,321.79
2025-02-14 20:50:09.443303,0.21,0.33,1.04,-3.90,0.12,0.95, NAN, NAN,173.02,4.51,321.81
2025-02-14 20:50:09.553907,0.20,0.32,1.05,-3.98,0.23,0.79, NAN, NAN,171.21,4.51,321.81
2025-02-14 20:50:09.668401,0.20,0.32,1.05,-3.77,0.14,0.79, NAN, NAN,173.02,4.51,322.08
2025-02-14 20:50:09.794456,0.20,0.33,1.05,-3.77,0.08,0.79, NAN, NAN,173.02,4.51,321.84
2025-02-14 20:50:09.921057,0.20,0.33,1.04,-3.79,0.07,0.72, NAN, NAN,173.02,4.51,321.86
2025-02-14 20:50:10.045740,0.20,0.32,1.05,-3.69,0.37,0.90, NAN, NAN,173.02,4.51,321.86
2025-02-14 20:50:10.170933,0.20,0.33,1.05,-3.95,0.08,0.91, NAN, NAN,171.21,4.51,322.01
2025-02-14 20:50:10.290166,0.20,0.33,1.05,-3.79,0.13,0.89, NAN, NAN,173.02,4.51,321.67
2025-02-14 20:50:10.420172,0.20,0.32,1.04,-3.73,0.14,0.83, NAN, NAN,173.02,4.51,321.88
2025-02-14 20:50:10.545584,0.20,0.33,1.05,-3.82,0.29,0.88, NAN, NAN,173.02,4.53,321.76
2025-02-14 20:50:10.673395,0.20,0.33,1.04,-3.64,0.02,0.82, NAN, NAN,173.02,4.53,321.81
2025-02-14 20:50:10.792973,0.20,0.33,1.05,-3.64,0.11,0.82, NAN, NAN,173.02,4.53,321.81
2025-02-14 20:50:10.915480,0.20,0.32,1.04,-3.89,0.25,0.86, NAN, NAN,171.21,4.53,321.78
2025-02-14 20:50:11.043116,0.21,0.33,1.06,-3.77,0.36,0.79, NAN, NAN,173.02,4.53,321.90
2025-02-14 20:50:11.167114,0.20,0.32,1.04,-3.73,0.11,0.95, NAN, NAN,173.02,4.53,321.81
2025-02-14 20:50:11.377734,0.20,0.32,1.04,-3.94,0.02,0.89, NAN, NAN,173.02,4.53,321.79
2025-02-14 20:50:11.486318,0.20,0.32,1.04,-3.76,0.06,0.84, NAN, NAN,173.02,4.53,321.73
2025-02-14 20:50:11.595589,0.20,0.32,1.04,-3.92,0.07,0.83, NAN, NAN,173.02,4.53,321.88
2025-02-14 20:50:11.710813,0.20,0.32,1.05,-3.71,0.08,0.76, NAN, NAN,173.02,4.55,321.93
2025-02-14 20:50:11.836276,0.20,0.33,1.05,-3.92,0.37,0.76, NAN, NAN,173.02,4.55,321.74
2025-02-14 20:50:11.960937,0.20,0.33,1.04,-3.51,0.11,1.02, NAN, NAN,173.02,4.55,321.84
2025-02-14 20:50:12.086559,0.20,0.32,1.05,-3.84,0.10,0.81, NAN, NAN,173.02,4.55,321.84
2025-02-14 20:50:12.208887,0.20,0.32,1.05,-3.81,0.16,0.98, NAN, NAN,173.02,4.53,321.93
2025-02-14 20:50:12.333683,0.20,0.33,1.05,-3.87,0.15,0.68, NAN, NAN,173.02,4.55,321.84
2025-02-14 20:50:12.455899,0.20,0.33,1.05,-3.86,0.02,0.67, NAN, NAN,173.02,4.55,321.84
2025-02-14 20:50:12.583639,0.20,0.33,1.04,-3.62,0.20,0.60, NAN, NAN,173.02,4.55,321.64
2025-02-14 20:50:12.708341,0.20,0.33,1.05,-3.69,0.10,0.95, NAN, NAN,173.02,4.55,321.74
2025-02-14 20:50:12.832123,0.20,0.32,1.04,-3.80,0.18,0.92, NAN, NAN,173.02,4.57,321.78
2025-02-14 20:50:12.951572,0.20,0.33,1.04,-3.74,0.05,0.97, NAN, NAN,173.02,4.55,321.78
2025-02-14 20:50:13.080243,0.20,0.32,1.05,-3.95,0.24,0.76, NAN, NAN,173.02,4.55,321.78
2025-02-14 20:50:13.209128,0.20,0.32,1.05,-3.63,0.07,0.92, NAN, NAN,173.02,4.57,321.96
2025-02-14 20:50:13.421091,0.19,0.33,1.04,-4.05,0.22,0.89, NAN, NAN,173.02,4.55,322.13
2025-02-14 20:50:13.531237,0.20,0.32,1.04,-3.92,0.19,0.96, NAN, NAN,173.02,4.57,321.84
2025-02-14 20:50:13.641428,0.20,0.33,1.04,-3.82,0.13,0.82, NAN, NAN,173.02,4.57,322.08
2025-02-14 20:50:13.752308,0.20,0.32,1.05,-3.71,0.11,0.80, NAN, NAN,173.02,4.57,321.86
2025-02-14 20:50:13.874792,0.20,0.33,1.05,-3.78,0.18,0.92, NAN, NAN,173.02,4.57,321.93
2025-02-14 20:50:13.997479,0.20,0.32,1.06,-3.75,0.01,0.95, NAN, NAN,173.02,4.59,321.74
2025-02-14 20:50:14.126414,0.20,0.32,1.04,-3.92,0.33,0.97, NAN, NAN,173.02,4.57,321.79
2025-02-14 20:50:14.251299,0.19,0.33,1.04,-3.90,0.27,0.82, NAN, NAN,173.02,4.57,321.83
2025-02-14 20:50:14.373185,0.20,0.33,1.04,-3.66,0.09,0.75, NAN, NAN,173.02,4.59,321.98
2025-02-14 20:50:14.498095,0.20,0.32,1.04,-3.79,0.12,0.76, NAN, NAN,173.02,4.57,321.96
2025-02-14 20:50:14.622395,0.20,0.32,1.05,-3.82,0.15,0.84, NAN, NAN,173.02,4.59,321.71
2025-02-14 20:50:14.749692,0.20,0.32,1.05,-3.85,0.16,0.61, NAN, NAN,173.02,4.59,321.74
2025-02-14 20:50:14.869190,0.20,0.32,1.05,-3.56,0.05,0.71, NAN, NAN,173.02,4.59,321.98
2025-02-14 20:50:14.997447,0.20,0.33,1.04,-3.82,0.11,0.89, NAN, NAN,173.02,4.59,322.07
2025-02-14 20:50:15.115654,0.20,0.32,1.05,-4.09,0.31,0.84, NAN, NAN,173.02,4.59,321.81
2025-02-14 20:50:15.246335,0.20,0.33,1.04,-3.93,0.03,0.86, NAN, NAN,173.02,4.59,321.73
2025-02-14 20:50:15.456284,0.20,0.32,1.04,-3.86,0.24,0.87, NAN, NAN,173.02,4.59,321.90
2025-02-14 20:50:15.567495,0.20,0.32,1.04,-3.79,0.43,0.96, NAN, NAN,173.02,4.59,321.93
2025-02-14 20:50:15.677100,0.20,0.32,1.05,-3.66,0.24,0.69, NAN, NAN,173.02,4.59,322.00
2025-02-14 20:50:15.788369,0.20,0.32,1.04,-3.81,0.25,0.79, NAN, NAN,173.02,4.59,321.78
2025-02-14 20:50:15.914974,0.21,0.32,1.05,-3.88,0.29,0.82, NAN, NAN,173.02,4.61,321.88
2025-02-14 20:50:16.038147,0.21,0.33,1.04,-3.75,0.30,0.65, NAN, NAN,173.02,4.61,321.90
2025-02-14 20:50:16.162728,0.20,0.33,1.04,-3.95,0.07,0.82, NAN, NAN,174.86,4.61,322.00
2025-02-14 20:50:16.300290,0.20,0.33,1.04,-3.85,-0.02,0.72, NAN, NAN,174.86,4.61,321.84
2025-02-14 20:50:16.425825,0.20,0.32,1.04,-3.76,0.08,0.73, NAN, NAN,173.02,4.61,321.90
2025-02-14 20:50:16.536479,0.19,0.33,1.05,-3.76,0.11,0.79, NAN, NAN,174.86,4.61,321.79
2025-02-14 20:50:16.662438,0.20,0.32,1.04,-3.79,0.21,0.92, NAN, NAN,173.02,4.61,321.96
2025-02-14 20:50:16.786273,0.20,0.33,1.05,-3.61,0.27,0.71, NAN, NAN,174.86,4.61,321.91
2025-02-14 20:50:16.910997,0.20,0.34,1.05,-3.84,0.01,1.01, NAN, NAN,173.02,4.61,321.91
2025-02-14 20:50:17.035736,0.20,0.33,1.05,-3.81,0.04,0.82, NAN, NAN,174.86,4.61,321.96
2025-02-14 20:50:17.161071,0.20,0.33,1.05,-3.85,0.16,1.00, NAN, NAN,173.02,4.61,322.05
2025-02-14 20:50:17.284467,0.20,0.33,1.04,-3.74,0.00,1.04, NAN, NAN,174.86,4.61,322.05
2025-02-14 20:50:17.494787,0.21,0.32,1.05,-3.98,0.14,0.73, NAN, NAN,174.86,4.61,321.95
2025-02-14 20:50:17.605709,0.20,0.33,1.05,-3.85,0.19,0.76, NAN, NAN,173.02,4.64,321.88
2025-02-14 20:50:17.715339,0.20,0.33,1.05,-3.93,0.31,1.08, NAN, NAN,174.86,4.64,321.78
2025-02-14 20:50:17.825578,0.20,0.33,1.05,-3.80,0.20,0.83, NAN, NAN,174.86,4.64,321.95
2025-02-14 20:50:17.953230,0.20,0.33,1.05,-3.63,0.29,0.86, NAN, NAN,174.86,4.64,321.78
2025-02-14 20:50:18.078867,0.20,0.33,1.04,-3.70,0.20,0.75, NAN, NAN,174.86,4.64,321.78
2025-02-14 20:50:18.200998,0.20,0.33,1.05,-3.85,0.01,0.82, NAN, NAN,174.86,4.64,321.69
2025-02-14 20:50:18.328155,0.21,0.33,1.05,-3.86,0.11,0.80, NAN, NAN,174.86,4.64,321.91
2025-02-14 20:50:18.452460,0.20,0.33,1.04,-3.92,0.11,0.89, NAN, NAN,174.86,4.64,321.81
2025-02-14 20:50:18.576742,0.20,0.33,1.04,-3.85,0.07,0.85, NAN, NAN,174.86,4.64,321.81
2025-02-14 20:50:18.703089,0.20,0.32,1.05,-3.83,0.11,0.97, NAN, NAN,174.86,4.66,321.91
2025-02-14 20:50:18.826931,0.21,0.33,1.05,-3.87,0.22,0.79, NAN, NAN,174.86,4.66,322.03
2025-02-14 20:50:18.950992,0.20,0.32,1.05,-3.66,0.09,0.76, NAN, NAN,174.86,4.66,321.98
2025-02-14 20:50:19.074653,0.20,0.32,1.05,-3.72,0.00,0.66, NAN, NAN,174.86,4.66,321.88
2025-02-14 20:50:19.199960,0.20,0.33,1.05,-3.81,0.21,0.85, NAN, NAN,174.86,4.66,321.79
2025-02-14 20:50:19.326485,0.20,0.33,1.04,-3.92,0.29,0.98, NAN, NAN,174.86,4.66,321.81
2025-02-14 20:50:19.531224,0.20,0.32,1.05,-4.05,0.11,0.98, NAN, NAN,174.86,4.66,321.79
2025-02-14 20:50:19.641920,0.20,0.32,1.04,-3.91,0.28,0.77, NAN, NAN,174.86,4.66,322.08
2025-02-14 20:50:19.754307,0.21,0.33,1.04,-3.57,0.10,0.72, NAN, NAN,174.86,4.66,321.95
2025-02-14 20:50:19.869480,0.20,0.33,1.05,-3.95,0.18,0.85, NAN, NAN,174.86,4.66,322.18
2025-02-14 20:50:19.993008,0.20,0.32,1.04,-3.81,0.05,0.85, NAN, NAN,174.86,4.66,321.95
2025-02-14 20:50:20.131848,0.20,0.33,1.04,-3.53,-0.07,0.85, NAN, NAN,174.86,4.68,322.01
2025-02-14 20:50:20.251911,0.20,0.32,1.04,-3.49,0.34,0.79, NAN, NAN,174.86,4.66,321.93
2025-02-14 20:50:20.365619,0.20,0.33,1.05,-3.96,0.14,0.87, NAN, NAN,174.86,4.68,321.95
2025-02-14 20:50:20.491308,0.20,0.32,1.05,-3.73,0.09,0.81, NAN, NAN,174.86,4.68,322.24
2025-02-14 20:50:20.612198,0.21,0.32,1.05,-3.73,0.08,0.65, NAN, NAN,174.86,4.68,322.30
2025-02-14 20:50:20.740883,0.20,0.32,1.04,-3.70,0.16,0.92, NAN, NAN,174.86,4.68,322.03
2025-02-14 20:50:20.865752,0.20,0.32,1.04,-3.54,0.12,0.85, NAN, NAN,174.86,4.68,322.13
2025-02-14 20:50:20.990056,0.20,0.32,1.04,-3.82,0.21,0.96, NAN, NAN,174.86,4.68,321.98
2025-02-14 20:50:21.114784,0.21,0.32,1.04,-3.89,0.04,0.91, NAN, NAN,174.86,4.68,321.96
2025-02-14 20:50:21.238759,0.21,0.33,1.05,-3.92,0.23,0.77, NAN, NAN,174.86,4.68,322.08
2025-02-14 20:50:21.375367,0.20,0.33,1.05,-3.76,-0.04,0.85, NAN, NAN,174.86,4.70,322.29
2025-02-14 20:50:21.593716,0.20,0.33,1.05,-3.52,0.18,0.79, NAN, NAN,176.73,4.68,322.01
2025-02-14 20:50:21.697562,0.21,0.33,1.04,-3.88,0.19,0.83, NAN, NAN,176.73,4.70,321.83
2025-02-14 20:50:21.807729,0.20,0.33,1.05,-3.71,0.09,0.92, NAN, NAN,174.86,4.70,321.98
2025-02-14 20:50:21.918976,0.20,0.33,1.06,-3.84,0.23,0.91, NAN, NAN,174.86,4.68,322.01
2025-02-14 20:50:22.026781,0.20,0.33,1.04,-3.80,0.06,0.76, NAN, NAN,174.86,4.70,322.01
2025-02-14 20:50:22.156347,0.20,0.33,1.05,-3.75,0.13,0.73, NAN, NAN,174.86,4.70,321.84
2025-02-14 20:50:22.282387,0.20,0.32,1.05,-3.76,0.11,0.72, NAN, NAN,174.86,4.70,321.91
2025-02-14 20:50:22.406397,0.20,0.33,1.05,-3.87,0.29,0.90, NAN, NAN,176.73,4.70,321.84
2025-02-14 20:50:22.530002,0.21,0.33,1.04,-3.95,0.09,0.77, NAN, NAN,174.86,4.70,321.98
2025-02-14 20:50:22.649784,0.19,0.33,1.04,-3.83,0.24,0.68, NAN, NAN,174.86,4.70,322.10
2025-02-14 20:50:22.790252,0.20,0.33,1.05,-3.74,-0.03,0.74, NAN, NAN,176.73,4.70,321.86
2025-02-14 20:50:22.919690,0.20,0.33,1.05,-3.82,0.17,0.89, NAN, NAN,174.86,4.70,321.93
2025-02-14 20:50:23.027626,0.21,0.32,1.05,-4.00,0.30,0.76, NAN, NAN,174.86,4.70,321.93
2025-02-14 20:50:23.154560,0.20,0.33,1.04,-3.82,0.21,0.82, NAN, NAN,176.73,4.72,321.96
2025-02-14 20:50:23.276338,0.21,0.32,1.05,-3.78,0.22,0.66, NAN, NAN,176.73,4.72,321.83
2025-02-14 20:50:23.402119,0.21,0.32,1.04,-3.76,0.16,0.95, NAN, NAN,176.73,4.72,321.96
2025-02-14 20:50:23.612360,0.20,0.32,1.05,-3.93,0.05,0.86, NAN, NAN,174.86,4.72,321.90
2025-02-14 20:50:23.720479,0.20,0.33,1.05,-3.96,0.11,0.95, NAN, NAN,174.86,4.72,322.07
2025-02-14 20:50:23.830220,0.20,0.32,1.05,-3.92,0.34,0.81, NAN, NAN,176.73,4.72,322.00
2025-02-14 20:50:23.943587,0.20,0.32,1.05,-3.73,0.10,0.79, NAN, NAN,174.86,4.72,321.96
2025-02-14 20:50:24.071087,0.20,0.32,1.05,-3.68,0.08,0.92, NAN, NAN,174.86,4.72,321.96
2025-02-14 20:50:24.196541,0.20,0.32,1.05,-3.79,0.33,0.88, NAN, NAN,176.73,4.72,321.83
2025-02-14 20:50:24.321414,0.20,0.33,1.03,-3.70,0.37,0.81, NAN, NAN,174.86,4.72,322.01
2025-02-14 20:50:24.445327,0.20,0.32,1.05,-3.89,0.04,0.89, NAN, NAN,176.73,4.72,321.95
2025-02-14 20:50:24.570184,0.20,0.32,1.04,-3.67,0.21,0.76, NAN, NAN,176.73,4.72,321.96
2025-02-14 20:50:24.695044,0.20,0.32,1.06,-3.52,0.15,0.89, NAN, NAN,176.73,4.74,321.84
2025-02-14 20:50:24.821220,0.20,0.32,1.04,-3.73,0.17,0.83, NAN, NAN,174.86,4.74,322.07
2025-02-14 20:50:24.943857,0.21,0.33,1.04,-4.05,0.53,0.80, NAN, NAN,176.73,4.74,321.91
2025-02-14 20:50:25.065538,0.20,0.32,1.05,-3.79,0.25,0.81, NAN, NAN,176.73,4.74,321.96
2025-02-14 20:50:25.194557,0.20,0.32,1.05,-3.76,0.07,0.81, NAN, NAN,176.73,4.74,322.01
2025-02-14 20:50:25.316668,0.20,0.32,1.05,-3.76,0.05,0.92, NAN, NAN,176.73,4.74,321.79
2025-02-14 20:50:25.441204,0.19,0.32,1.04,-3.74,0.15,0.83, NAN, NAN,176.73,4.74,321.96
2025-02-14 20:50:25.663658,0.20,0.32,1.04,-3.95,-0.02,0.95, NAN, NAN,176.73,4.74,322.08
2025-02-14 20:50:25.784128,0.20,0.33,1.05,-3.74,0.28,0.92, NAN, NAN,176.73,4.74,321.98
2025-02-14 20:50:25.894204,0.20,0.32,1.05,-3.82,0.14,0.80, NAN, NAN,174.86,4.74,321.93
2025-02-14 20:50:25.998813,0.20,0.32,1.05,-3.95,0.11,0.86, NAN, NAN,176.73,4.76,322.00
2025-02-14 20:50:26.105056,0.20,0.33,1.04,-3.85,0.11,0.79, NAN, NAN,176.73,4.76,322.08
2025-02-14 20:50:26.229643,0.20,0.32,1.04,-3.67,0.15,0.86, NAN, NAN,176.73,4.74,322.27
2025-02-14 20:50:26.372724,0.20,0.32,1.05,-3.73,-0.02,0.79, NAN, NAN,176.73,4.76,321.90
2025-02-14 20:50:26.495356,0.20,0.33,1.04,-3.77,0.15,0.82, NAN, NAN,176.73,4.76,322.10
2025-02-14 20:50:26.610518,0.20,0.32,1.05,-3.87,0.27,0.95, NAN, NAN,176.73,4.76,321.88
2025-02-14 20:50:26.734990,0.20,0.32,1.05,-3.93,0.16,0.82, NAN, NAN,176.73,4.76,321.98
2025-02-14 20:50:26.858515,0.20,0.33,1.05,-3.81,0.15,0.83, NAN, NAN,176.73,4.76,322.12
2025-02-14 20:50:26.977665,0.20,0.32,1.05,-3.84,0.03,0.84, NAN, NAN,176.73,4.76,321.90
2025-02-14 20:50:27.107572,0.20,0.32,1.04,-3.63,0.22,0.70, NAN, NAN,176.73,4.76,321.88
2025-02-14 20:50:27.235449,0.20,0.32,1.05,-3.95,0.24,0.92, NAN, NAN,176.73,4.78,322.35
2025-02-14 20:50:27.360066,0.21,0.32,1.05,-3.62,0.01,0.93, NAN, NAN,176.73,4.78,322.13
2025-02-14 20:50:27.482450,0.20,0.33,1.05,-3.60,0.18,0.95, NAN, NAN,176.73,4.78,321.98
2025-02-14 20:50:27.705657,0.20,0.33,1.04,-3.85,-0.01,0.77, NAN, NAN,176.73,4.78,322.01
2025-02-14 20:50:27.828652,0.20,0.32,1.05,-3.64,0.11,0.81, NAN, NAN,176.73,4.78,321.93
2025-02-14 20:50:27.939299,0.20,0.33,1.05,-3.86,0.15,0.99, NAN, NAN,176.73,4.78,321.98
2025-02-14 20:50:28.048763,0.20,0.33,1.04,-3.85,0.10,0.94, NAN, NAN,176.73,4.78,322.00
2025-02-14 20:50:28.159368,0.20,0.33,1.05,-3.75,0.17,0.64, NAN, NAN,176.73,4.78,321.88
2025-02-14 20:50:28.273949,0.20,0.33,1.05,-3.75,-0.09,0.87, NAN, NAN,176.73,4.78,321.90
2025-02-14 20:50:28.413557,0.21,0.32,1.05,-4.01,0.08,0.82, NAN, NAN,176.73,4.78,321.83
2025-02-14 20:50:28.525608,0.20,0.33,1.04,-3.98,0.16,0.66, NAN, NAN,176.73,4.78,322.00
2025-02-14 20:50:28.647178,0.21,0.32,1.04,-3.68,0.27,0.98, NAN, NAN,176.73,4.78,322.13
2025-02-14 20:50:28.775165,0.20,0.32,1.05,-3.71,0.06,0.80, NAN, NAN,176.73,4.80,322.10
2025-02-14 20:50:28.897780,0.21,0.32,1.06,-3.76,0.15,0.82, NAN, NAN,176.73,4.80,322.03
2025-02-14 20:50:29.023180,0.20,0.33,1.05,-4.07,0.03,0.95, NAN, NAN,176.73,4.80,322.07
