Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Temperature,Humidity,MQ2,MQ135,Distance
2025-02-14 20:53:44.906553,0.18,0.28,1.06,-3.88,-0.08,0.79,32.30,67.00,204.84,6.80,322.35
2025-02-14 20:53:45.028361,0.19,0.28,1.08,-3.88,0.21,0.76,32.30,67.00,204.84,6.80,322.29
2025-02-14 20:53:45.137212,0.18,0.28,1.06,-3.97,0.21,0.76,32.30,67.00,204.84,6.80,322.17
2025-02-14 20:53:45.255286,0.18,0.29,1.10,-3.64,0.27,0.84,32.30,67.00,202.39,6.80,322.15
2025-02-14 20:53:45.373400,0.19,0.28,1.07,-4.16,-1.90,1.14,32.30,67.00,204.84,6.80,321.15
2025-02-14 20:53:45.493255,0.17,0.28,1.07,-3.40,0.41,0.88,32.30,67.00,204.84,6.80,321.32
2025-02-14 20:53:45.605769,0.18,0.28,1.06,-3.15,0.19,0.80,32.30,67.00,204.84,6.80,321.16
2025-02-14 20:53:45.731048,0.19,0.28,1.07,-3.67,-0.03,0.79,32.30,67.00,204.84,6.80,321.20
2025-02-14 20:53:45.854262,0.18,0.28,1.05,-3.74,0.11,0.62,32.30,67.00,204.84,6.80,321.16
2025-02-14 20:53:45.972761,0.17,0.27,1.08,-3.87,-0.32,0.63,32.30,67.00,204.84,6.80,321.23
2025-02-14 20:53:46.111332,0.19,0.29,1.05,-5.19,1.42,1.05,32.30,67.00,202.39,6.83,321.23
2025-02-14 20:53:46.238869,0.17,0.29,1.18,-3.70,-4.95,0.91,32.30,67.00,202.39,6.80,321.13
2025-02-14 20:53:46.364241,0.19,0.30,1.04,-5.07,1.63,1.10,32.30,67.00,204.84,6.80,321.11
2025-02-14 20:53:46.488111,0.19,0.29,1.05,-5.28,-0.16,1.02,32.30,67.00,202.39,6.83,321.05
2025-02-14 20:53:46.603894,0.19,0.28,1.07,-3.30,-0.11,0.69,32.30,67.00,202.39,6.83,321.13
2025-02-14 20:53:46.730395,0.18,0.28,1.09,-5.48,1.26,1.11,32.30,67.00,202.39,6.83,321.18
2025-02-14 20:53:46.879435,0.18,0.27,1.06,-3.20,-0.77,0.79,32.30,67.00,202.39,6.80,322.29
2025-02-14 20:53:46.989348,0.18,0.28,1.06,-3.72,-0.02,0.82,32.30,67.00,202.39,6.83,322.24
2025-02-14 20:53:47.127792,0.17,0.28,1.06,-3.82,0.35,0.79,32.30,67.00,202.39,6.83,322.20
2025-02-14 20:53:47.237664,0.17,0.31,1.06,-4.66,1.84,0.86,32.30,67.00,204.84,6.83,322.12
2025-02-14 20:53:47.356620,0.18,0.28,1.06,-3.55,0.18,0.38,32.30,67.00,202.39,6.83,321.06
2025-02-14 20:53:47.501596,0.17,0.27,1.06,0.37,-1.60,0.10,32.30,67.00,202.39,6.83,320.99
2025-02-14 20:53:47.625997,0.18,0.28,1.04,-4.08,0.08,0.84,32.30,67.00,202.39,6.83,321.18
2025-02-14 20:53:47.736879,0.19,0.28,1.08,-3.69,0.01,0.81,32.30,67.00,202.39,6.83,320.99
2025-02-14 20:53:47.859522,0.18,0.29,1.05,-3.46,0.53,0.79,32.30,67.00,202.39,6.83,321.01
2025-02-14 20:53:47.997192,0.19,0.29,1.06,-3.66,0.07,0.40,32.30,67.00,202.39,6.83,320.88
2025-02-14 20:53:48.129200,0.18,0.28,1.07,-2.08,-2.73,0.69,32.30,67.00,204.84,6.83,321.06
2025-02-14 20:53:48.259013,0.18,0.29,1.13,-6.24,1.53,1.47,32.30,67.00,202.39,6.83,321.18
2025-02-14 20:53:48.363664,0.16,0.28,1.07,-3.34,0.02,0.67,32.30,67.00,202.39,6.83,321.01
2025-02-14 20:53:48.497038,0.16,0.27,1.12,-4.50,-0.30,1.31,32.30,67.00,202.39,6.85,320.98
2025-02-14 20:53:48.606457,0.19,0.28,1.06,-3.76,-0.04,0.78,32.30,67.00,202.39,6.83,321.01
2025-02-14 20:53:48.755734,0.18,0.28,1.02,-4.08,0.58,1.09,32.30,67.00,202.39,6.83,321.08
2025-02-14 20:53:48.883245,0.18,0.29,1.06,-3.94,0.18,1.06,32.30,67.00,202.39,6.83,322.35
2025-02-14 20:53:49.021019,0.18,0.28,1.06,-3.76,-0.02,0.79,32.30,67.00,202.39,6.85,322.12
2025-02-14 20:53:49.149478,0.18,0.28,1.06,-4.06,0.08,0.82,32.30,67.00,202.39,6.83,322.15
2025-02-14 20:53:49.259264,0.18,0.28,1.06,-3.92,0.17,0.91,32.30,67.00,202.39,6.85,322.00
2025-02-14 20:53:49.383552,0.18,0.28,1.07,-3.47,0.15,0.64,32.30,67.00,202.39,6.85,320.89
2025-02-14 20:53:49.510690,0.18,0.28,1.07,-3.71,0.22,0.86,32.30,67.00,202.39,6.85,320.96
2025-02-14 20:53:49.633819,0.18,0.28,1.06,-4.00,0.33,0.79,32.30,67.00,202.39,6.85,320.96
2025-02-14 20:53:49.759062,0.18,0.28,1.07,-3.47,0.24,0.89,32.30,67.00,202.39,6.85,321.03
2025-02-14 20:53:49.881556,0.18,0.28,1.07,-3.82,0.20,0.90,32.30,67.00,202.39,6.85,321.06
2025-02-14 20:53:50.018174,0.18,0.28,1.11,-3.39,-1.94,0.89,32.30,67.00,202.39,6.85,320.99
2025-02-14 20:53:50.147763,0.18,0.28,1.06,-3.59,0.38,0.86,32.30,67.00,202.39,6.85,320.94
2025-02-14 20:53:50.253825,0.18,0.28,1.06,-4.22,0.10,1.15,32.30,67.00,202.39,6.85,320.94
2025-02-14 20:53:50.382989,0.18,0.28,1.07,-4.35,-0.25,1.02,32.30,67.00,202.39,6.85,321.05
2025-02-14 20:53:50.504237,0.18,0.28,1.07,-2.73,-1.12,0.65,32.30,67.00,202.39,6.85,320.93
2025-02-14 20:53:50.643357,0.17,0.28,1.07,-3.65,0.19,0.86,32.30,67.00,202.39,6.85,320.82
2025-02-14 20:53:50.751756,0.19,0.28,1.06,-3.08,0.23,0.89,32.30,67.00,202.39,6.85,320.89
2025-02-14 20:53:50.977911,0.20,0.30,1.00,-3.87,-1.42,1.02,32.30,67.00,202.39,6.85,322.01
2025-02-14 20:53:51.102171,0.18,0.27,1.05,-4.27,0.89,0.85,32.30,67.00,202.39,6.88,321.93
2025-02-14 20:53:51.215685,0.18,0.26,1.07,-3.63,0.02,0.75,32.30,67.00,202.39,6.85,322.03
2025-02-14 20:53:51.345845,0.18,0.28,1.07,-3.83,-0.02,0.79,32.30,67.00,202.39,6.85,322.00
2025-02-14 20:53:51.471618,0.18,0.28,1.07,-3.79,0.12,0.84,32.30,67.00,202.39,6.88,320.96
2025-02-14 20:53:51.581284,0.18,0.27,1.07,-3.71,0.03,0.66,32.30,67.00,204.84,6.88,320.86
2025-02-14 20:53:51.694281,0.18,0.28,1.07,-3.76,0.31,0.95,32.30,67.00,204.84,6.88,320.81
2025-02-14 20:53:51.808416,0.18,0.29,1.06,-4.04,0.18,1.02,32.30,67.00,204.84,6.88,320.91
2025-02-14 20:53:51.918164,0.18,0.29,1.07,-3.59,0.18,0.94,32.30,67.00,204.84,6.88,320.86
2025-02-14 20:53:52.030916,0.18,0.28,1.07,-3.56,0.18,0.92,32.30,67.00,204.84,6.85,320.69
2025-02-14 20:53:52.151506,0.18,0.28,1.06,-4.27,0.19,0.86,32.30,67.00,202.39,6.88,320.79
2025-02-14 20:53:52.276774,0.18,0.28,1.15,-3.51,0.18,1.08,32.30,67.00,204.84,6.88,320.89
2025-02-14 20:53:52.395480,0.18,0.28,1.06,-4.66,0.41,0.87,32.30,67.00,204.84,6.88,320.79
2025-02-14 20:53:52.539498,0.17,0.27,1.09,-4.60,-0.89,0.80,32.30,67.00,202.39,6.88,320.77
2025-02-14 20:53:52.649666,0.16,0.25,1.05,-3.76,-0.67,0.66,32.30,67.00,202.39,6.88,320.72
2025-02-14 20:53:52.777352,0.17,0.27,1.13,-2.47,-0.32,0.98,32.30,67.00,204.84,6.88,320.79
2025-02-14 20:53:52.987902,0.19,0.27,1.06,-3.41,-0.40,0.96,32.30,67.00,202.39,6.88,321.74
2025-02-14 20:53:53.097615,0.19,0.28,1.09,-3.68,-1.41,1.08,32.30,67.00,202.39,6.88,322.05
2025-02-14 20:53:53.224011,0.18,0.28,1.06,-3.44,0.64,1.23,32.30,67.00,202.39,6.88,321.83
2025-02-14 20:53:53.332401,0.19,0.28,1.02,-4.35,2.39,1.08,32.30,67.00,204.84,6.88,321.88
2025-02-14 20:53:53.444256,0.18,0.27,1.07,-3.76,0.25,0.96,32.30,67.00,202.39,6.88,320.77
2025-02-14 20:53:53.554087,0.18,0.28,1.07,-3.73,0.22,0.72,32.30,67.00,202.39,6.88,320.60
2025-02-14 20:53:53.676804,0.19,0.29,0.99,-4.90,1.42,0.85,32.30,67.00,202.39,6.88,320.76
2025-02-14 20:53:53.814221,0.18,0.28,1.05,-3.51,-0.46,0.89,32.30,67.00,202.39,6.88,320.81
2025-02-14 20:53:53.943611,0.18,0.28,1.03,-3.73,0.20,0.63,32.30,67.00,202.39,6.88,320.72
2025-02-14 20:53:54.084356,0.17,0.28,1.05,-3.23,0.67,0.33,32.30,67.00,202.39,6.88,320.71
2025-02-14 20:53:54.198859,0.19,0.31,1.02,-4.59,-0.79,1.29,32.30,67.00,202.39,6.88,320.67
2025-02-14 20:53:54.305153,0.19,0.29,1.04,-2.51,-0.14,1.44,32.30,67.00,202.39,6.88,320.76
2025-02-14 20:53:54.443199,0.19,0.28,1.11,-4.27,1.16,1.01,32.30,67.00,202.39,6.88,320.74
2025-02-14 20:53:54.566891,0.17,0.28,1.09,-2.41,-3.71,0.69,32.30,67.00,202.39,6.88,320.57
2025-02-14 20:53:54.691852,0.17,0.28,1.04,-2.40,0.85,0.73,32.30,67.00,202.39,6.88,320.60
2025-02-14 20:53:54.799509,0.17,0.27,1.07,-4.44,0.11,0.87,32.30,67.00,200.00,6.88,320.55
2025-02-14 20:53:55.012057,0.17,0.28,1.10,-1.85,-0.99,0.45,32.30,67.00,200.00,6.88,321.64
2025-02-14 20:53:55.140889,0.20,0.32,1.10,-7.12,9.58,1.76,32.30,67.00,200.00,6.91,321.78
2025-02-14 20:53:55.268691,0.18,0.28,1.07,-3.47,-0.35,0.77,32.30,67.00,200.00,6.91,321.69
2025-02-14 20:53:55.395692,0.18,0.27,1.05,-4.47,0.71,0.91,32.30,67.00,200.00,6.88,321.74
2025-02-14 20:53:55.525347,0.18,0.28,1.07,-2.86,-0.11,0.41,32.30,67.00,202.39,6.88,320.59
2025-02-14 20:53:55.650317,0.18,0.27,1.05,-3.07,0.63,0.62,32.30,67.00,200.00,6.91,320.54
2025-02-14 20:53:55.761169,0.18,0.28,1.06,-3.95,0.18,0.93,32.30,67.00,200.00,6.91,320.59
2025-02-14 20:53:55.871357,0.18,0.28,1.07,-3.94,0.29,0.89,32.30,67.00,200.00,6.91,320.59
2025-02-14 20:53:55.981746,0.18,0.27,1.07,-3.82,0.04,0.73,32.30,67.00,200.00,6.91,320.45
2025-02-14 20:53:56.095052,0.17,0.28,1.07,-3.50,0.05,0.61,32.30,67.00,200.00,6.91,320.48
2025-02-14 20:53:56.217694,0.16,0.28,1.07,-3.84,-1.07,0.78,32.30,67.00,200.00,6.91,320.60
2025-02-14 20:53:56.347305,0.18,0.28,1.07,-3.69,0.18,0.56,32.30,67.00,200.00,6.88,320.59
2025-02-14 20:53:56.456659,0.18,0.28,1.06,-3.85,0.31,0.82,32.30,67.00,200.00,6.88,320.37
2025-02-14 20:53:56.584110,0.18,0.28,1.06,-3.91,-0.02,0.83,32.30,67.00,200.00,6.88,320.48
2025-02-14 20:53:56.709166,0.18,0.28,1.06,-3.98,0.15,0.85,32.30,67.00,200.00,6.88,320.57
2025-02-14 20:53:56.818205,0.18,0.27,1.07,-3.54,0.08,0.89,32.30,67.00,200.00,6.88,320.65
2025-02-14 20:53:57.044266,0.18,0.28,1.07,-3.89,-0.21,0.83,32.30,67.00,200.00,6.88,321.61
2025-02-14 20:53:57.167081,0.18,0.28,1.07,-3.46,0.11,0.78,32.30,67.00,200.00,6.88,321.67
2025-02-14 20:53:57.277281,0.17,0.27,1.07,-4.04,0.33,0.91,32.30,67.00,200.00,6.88,321.59
2025-02-14 20:53:57.388609,0.17,0.28,1.07,-3.90,0.29,0.67,32.30,67.00,200.00,6.88,321.47
2025-02-14 20:53:57.498378,0.18,0.27,1.07,-3.89,0.08,0.82,32.30,67.00,200.00,6.88,320.64
2025-02-14 20:53:57.611208,0.18,0.28,1.06,-3.81,0.31,0.81,32.30,67.00,200.00,6.88,320.54
2025-02-14 20:53:57.737121,0.18,0.27,1.08,-3.86,-0.05,0.99,32.30,67.00,200.00,6.88,320.45
2025-02-14 20:53:57.865191,0.19,0.27,1.06,-3.82,0.23,0.87,32.30,67.00,200.00,6.88,320.48
2025-02-14 20:53:57.976169,0.17,0.28,1.06,-3.85,0.11,1.00,32.30,67.00,200.00,6.88,320.60
2025-02-14 20:53:58.088078,0.18,0.28,1.07,-3.82,0.12,0.88,32.30,67.00,200.00,6.88,320.48
2025-02-14 20:53:58.227391,0.18,0.28,1.07,-3.67,-0.03,0.90,32.30,67.00,200.00,6.88,320.54
2025-02-14 20:53:58.350638,0.18,0.29,1.07,-3.56,0.34,0.78,32.30,67.00,200.00,6.88,320.48
2025-02-14 20:53:58.462526,0.18,0.27,1.06,-4.01,0.18,0.73,32.30,67.00,200.00,6.88,320.52
2025-02-14 20:53:58.586497,0.18,0.28,1.06,-3.56,0.14,0.78,32.30,67.00,200.00,6.88,320.62
2025-02-14 20:53:58.708411,0.18,0.27,1.06,-4.07,0.24,0.92,32.30,67.00,200.00,6.88,320.42
2025-02-14 20:53:58.834816,0.18,0.28,1.07,-3.72,0.32,0.76,32.30,67.00,200.00,6.88,320.40
2025-02-14 20:53:59.043369,0.18,0.28,1.06,-3.91,0.11,0.89,32.30,67.00,200.00,6.85,321.45
2025-02-14 20:53:59.152650,0.18,0.27,1.07,-3.60,0.13,0.79,32.30,67.00,200.00,6.88,321.49
2025-02-14 20:53:59.280484,0.17,0.28,1.07,-3.80,-0.03,0.76,32.30,67.00,200.00,6.85,321.56
2025-02-14 20:53:59.402752,0.18,0.28,1.08,-3.69,0.31,0.90,32.30,67.00,200.00,6.88,321.56
2025-02-14 20:53:59.512479,0.18,0.28,1.07,-3.85,0.03,0.98,32.30,67.00,200.00,6.88,320.33
2025-02-14 20:53:59.625897,0.18,0.27,1.07,-3.69,0.31,0.89,32.30,67.00,200.00,6.88,320.47
2025-02-14 20:53:59.735594,0.18,0.28,1.06,-4.05,0.20,0.79,32.30,67.00,202.39,6.88,320.57
2025-02-14 20:53:59.859325,0.18,0.28,1.06,-3.76,0.05,0.85,32.30,67.00,200.00,6.88,320.48
2025-02-14 20:53:59.982948,0.19,0.28,1.06,-3.71,0.07,0.68,32.30,67.00,200.00,6.88,320.30
2025-02-14 20:54:00.109681,0.18,0.28,1.07,-3.82,0.05,0.99,32.30,67.00,200.00,6.88,320.30
2025-02-14 20:54:00.232007,0.18,0.27,1.07,-3.74,0.20,0.69,32.30,67.00,200.00,6.88,320.42
2025-02-14 20:54:00.356965,0.18,0.27,1.06,-3.75,0.05,0.92,32.30,67.00,202.39,6.88,320.45
2025-02-14 20:54:00.481856,0.18,0.28,1.07,-3.62,0.30,0.92,32.30,67.00,200.00,6.88,320.31
2025-02-14 20:54:00.604505,0.18,0.28,1.07,-3.89,0.30,0.89,32.30,67.00,202.39,6.88,320.35
2025-02-14 20:54:00.731252,0.18,0.28,1.06,-3.42,0.22,0.84,32.30,67.00,202.39,6.88,320.50
2025-02-14 20:54:00.861835,0.18,0.28,1.06,-3.74,-0.05,0.89,32.30,67.00,200.00,6.88,320.47
2025-02-14 20:54:01.087426,0.18,0.28,1.07,-3.67,0.10,0.93,32.30,67.00,200.00,6.88,321.59
2025-02-14 20:54:01.201659,0.19,0.28,1.08,-3.95,0.24,0.93,32.30,67.00,200.00,6.91,321.42
2025-02-14 20:54:01.313324,0.18,0.28,1.07,-3.79,0.03,0.86,32.30,67.00,200.00,6.91,321.32
2025-02-14 20:54:01.427101,0.18,0.27,1.07,-3.76,0.02,0.82,32.30,67.00,200.00,6.91,321.39
2025-02-14 20:54:01.538758,0.18,0.28,1.07,-3.88,0.19,0.95,32.30,67.00,200.00,6.91,320.43
2025-02-14 20:54:01.648575,0.18,0.28,1.07,-3.72,0.21,0.89,32.30,67.00,202.39,6.91,320.38
2025-02-14 20:54:01.759686,0.17,0.27,1.06,-3.84,0.02,0.95,32.30,67.00,200.00,6.91,320.30
2025-02-14 20:54:01.878826,0.18,0.28,1.07,-3.76,0.25,0.85,32.30,67.00,200.00,6.91,320.35
2025-02-14 20:54:02.001561,0.18,0.28,1.07,-3.56,0.35,0.82,32.30,67.00,200.00,6.91,320.40
2025-02-14 20:54:02.127244,0.18,0.28,1.06,-3.76,0.27,0.87,32.30,67.00,200.00,6.91,320.33
2025-02-14 20:54:02.252576,0.18,0.28,1.07,-3.95,0.11,0.89,32.30,67.00,200.00,6.91,320.33
2025-02-14 20:54:02.377862,0.18,0.28,1.07,-3.83,0.21,0.89,32.30,67.00,200.00,6.91,320.30
2025-02-14 20:54:02.501208,0.17,0.28,1.06,-3.79,0.17,0.74,32.30,67.00,200.00,6.91,320.33
2025-02-14 20:54:02.628202,0.18,0.28,1.06,-4.15,0.16,0.89,32.30,67.00,200.00,6.91,320.31
2025-02-14 20:54:02.754414,0.18,0.28,1.07,-3.69,0.00,0.88,32.30,67.00,200.00,6.91,320.21
2025-02-14 20:54:02.879625,0.16,0.27,1.12,-4.91,1.39,1.21,32.30,67.00,200.00,6.91,320.40
2025-02-14 20:54:03.099815,0.18,0.28,1.06,-3.69,-0.19,0.99,32.30,67.00,200.00,6.91,321.32
2025-02-14 20:54:03.227611,0.17,0.27,1.06,-3.69,0.22,0.91,32.30,67.00,200.00,6.91,321.33
2025-02-14 20:54:03.346147,0.18,0.28,1.06,-4.16,0.09,0.69,32.30,67.00,200.00,6.91,321.42
2025-02-14 20:54:03.473658,0.17,0.26,1.02,-3.29,-1.08,0.44,32.30,67.00,197.66,6.91,321.30
2025-02-14 20:54:03.594436,0.17,0.29,1.07,-3.10,0.20,0.84,32.30,67.00,200.00,6.91,320.11
2025-02-14 20:54:03.718095,0.18,0.28,1.07,-3.57,-0.31,0.60,32.30,67.00,200.00,6.91,320.26
2025-02-14 20:54:03.841064,0.19,0.28,1.04,-0.04,-0.10,0.98,32.30,67.00,200.00,6.94,320.35
2025-02-14 20:54:03.964690,0.18,0.29,1.06,-4.67,0.31,1.19,32.30,67.00,200.00,6.94,320.25
2025-02-14 20:54:04.074702,0.18,0.28,1.06,-4.80,0.17,1.13,32.30,67.00,200.00,6.94,320.20
2025-02-14 20:54:04.184353,0.19,0.29,1.06,-5.95,1.32,1.27,32.30,67.00,200.00,6.94,320.31
2025-02-14 20:54:04.288095,0.19,0.28,1.06,-3.84,0.11,0.67,32.30,67.00,200.00,6.91,320.33
2025-02-14 20:54:04.397784,0.19,0.28,1.06,-4.40,0.39,1.02,32.30,67.00,200.00,6.91,320.25
2025-02-14 20:54:04.542889,0.18,0.28,1.06,-2.96,-0.36,1.02,32.30,67.00,200.00,6.91,320.35
2025-02-14 20:54:04.660607,0.18,0.27,1.08,-3.73,0.21,1.15,32.30,67.00,200.00,6.94,320.38
2025-02-14 20:54:04.771204,0.19,0.28,1.06,-3.89,0.14,1.24,32.30,67.00,200.00,6.91,320.21
2025-02-14 20:54:04.895207,0.18,0.28,1.07,-3.60,0.34,0.81,32.30,67.00,200.00,6.91,320.16
2025-02-14 20:54:05.105933,0.18,0.28,1.07,-4.08,0.29,0.58,32.30,67.00,200.00,6.91,321.32
2025-02-14 20:54:05.222241,0.19,0.28,1.07,-4.08,-0.02,1.01,32.30,67.00,200.00,6.91,321.13
2025-02-14 20:54:05.332658,0.18,0.27,1.06,-3.75,-0.86,0.41,32.30,67.00,200.00,6.94,321.39
2025-02-14 20:54:05.444745,0.18,0.27,1.01,-2.43,-1.08,0.53,32.30,67.00,200.00,6.94,321.32
2025-02-14 20:54:05.567542,0.18,0.27,1.06,-3.43,0.31,0.85,32.30,67.00,200.00,6.94,320.18
2025-02-14 20:54:05.678004,0.18,0.28,1.07,-3.95,0.14,0.73,32.30,67.00,200.00,6.94,319.99
2025-02-14 20:54:05.790258,0.18,0.28,1.07,-3.59,0.00,0.80,32.30,67.00,202.39,6.94,320.21
2025-02-14 20:54:05.937472,0.18,0.28,1.11,-1.94,-3.15,0.85,32.30,67.00,200.00,6.94,320.26
2025-02-14 20:54:06.062189,0.18,0.28,1.07,-3.40,0.42,1.02,32.30,67.00,202.39,6.94,320.14
2025-02-14 20:54:06.185969,0.19,0.29,1.06,-3.88,-0.50,0.83,32.30,67.00,202.39,6.94,320.23
2025-02-14 20:54:06.311011,0.18,0.28,1.06,-4.45,0.50,1.01,32.30,67.00,200.00,6.94,320.28
2025-02-14 20:54:06.416740,0.19,0.28,1.02,-4.04,1.33,0.78,32.30,67.00,200.00,6.94,320.18
2025-02-14 20:54:06.543185,0.18,0.27,1.08,-6.42,1.60,1.41,32.30,67.00,202.39,6.94,320.16
2025-02-14 20:54:06.665441,0.18,0.28,1.07,-3.80,0.18,0.89,32.30,67.00,202.39,6.94,320.11
2025-02-14 20:54:06.787672,0.17,0.28,1.06,-4.44,0.31,0.94,32.30,67.00,200.00,6.94,320.16
2025-02-14 20:54:06.920609,0.18,0.28,1.06,-4.67,0.68,0.82,32.30,67.00,202.39,6.94,320.04
2025-02-14 20:54:07.061603,0.18,0.26,1.04,-3.99,3.53,0.81,32.30,67.00,202.39,6.97,321.13
2025-02-14 20:54:07.196667,0.17,0.28,1.06,-3.73,-0.23,0.48,32.30,67.00,202.39,6.94,321.11
2025-02-14 20:54:07.319232,0.18,0.29,1.05,-4.21,-0.07,0.62,32.30,67.00,202.39,6.97,321.06
2025-02-14 20:54:07.438260,0.14,0.27,1.15,-7.82,-1.43,0.97,32.30,67.00,200.00,6.97,321.18
2025-02-14 20:54:07.564604,0.17,0.28,1.10,-1.27,-2.33,0.71,32.30,67.00,202.39,6.94,320.18
2025-02-14 20:54:07.685193,0.18,0.25,1.02,-1.22,-3.08,0.26,32.30,67.00,202.39,6.97,320.04
2025-02-14 20:54:07.837411,0.19,0.28,1.08,-2.85,0.16,0.63,32.30,67.00,202.39,6.97,320.01
2025-02-14 20:54:07.947216,0.18,0.28,1.06,-4.21,0.19,0.93,32.30,67.00,202.39,6.97,320.13
2025-02-14 20:54:08.061041,0.18,0.28,1.07,-4.21,0.63,0.77,32.30,67.00,202.39,6.97,319.96
2025-02-14 20:54:08.193238,0.18,0.28,1.04,-2.05,-2.72,0.47,32.30,67.00,202.39,6.97,320.13
2025-02-14 20:54:08.323772,0.18,0.28,1.03,-5.11,1.38,0.94,32.30,67.00,202.39,6.97,320.20
2025-02-14 20:54:08.430385,0.17,0.27,1.10,-3.64,0.48,0.66,32.30,67.00,202.39,6.97,320.08
2025-02-14 20:54:08.579188,0.19,0.27,1.08,-3.87,-0.08,0.75,32.30,67.00,202.39,6.97,319.99
2025-02-14 20:54:08.712309,0.17,0.27,1.03,-5.16,1.40,0.90,32.30,67.00,202.39,6.97,320.01
2025-02-14 20:54:08.821303,0.17,0.29,1.05,-4.12,0.27,1.18,32.30,67.00,202.39,6.97,320.13
2025-02-14 20:54:08.934720,0.17,0.28,1.06,-5.27,0.66,1.21,32.30,67.00,202.39,6.97,320.13
2025-02-14 20:54:09.161627,0.20,0.29,0.96,-2.98,-0.10,0.85,32.30,67.00,202.39,6.97,321.20
2025-02-14 20:54:09.290466,0.19,0.28,1.07,-4.75,0.56,1.47,32.30,67.00,202.39,6.97,321.05
2025-02-14 20:54:09.415842,0.16,0.25,1.15,-2.18,-1.60,0.85,32.30,67.00,202.39,6.97,320.99
2025-02-14 20:54:09.525811,0.18,0.28,1.07,-3.33,-0.05,0.63,32.30,67.00,202.39,6.97,321.05
2025-02-14 20:54:09.633761,0.16,0.28,1.04,-1.60,-3.73,0.14,32.30,67.00,202.39,6.97,320.06
2025-02-14 20:54:09.744281,0.16,0.25,1.13,-3.30,-2.93,0.48,32.30,67.00,202.39,6.97,320.13
2025-02-14 20:54:09.867350,0.17,0.27,1.07,-3.59,0.08,0.94,32.30,67.00,202.39,6.97,319.96
2025-02-14 20:54:09.979061,0.17,0.27,1.07,-7.66,1.91,1.06,32.30,67.00,202.39,6.97,320.01
2025-02-14 20:54:10.091241,0.18,0.27,1.05,-2.17,1.46,0.26,32.30,67.00,202.39,6.97,320.14
2025-02-14 20:54:10.215887,0.17,0.29,1.07,-3.06,-0.28,0.81,32.30,67.00,202.39,6.97,319.92
2025-02-14 20:54:10.346384,0.18,0.29,1.06,-4.41,0.40,1.01,32.30,67.00,202.39,6.97,319.97
2025-02-14 20:54:10.455253,0.18,0.28,1.06,-3.82,0.40,0.77,32.30,67.00,202.39,6.97,320.08
2025-02-14 20:54:10.579441,0.18,0.28,1.06,-3.54,0.31,0.76,32.30,67.00,202.39,6.97,320.11
2025-02-14 20:54:10.702820,0.18,0.27,1.07,-3.82,0.37,0.83,32.30,67.00,202.39,6.97,319.87
2025-02-14 20:54:10.829094,0.18,0.28,1.05,-4.04,0.53,0.92,32.30,67.00,202.39,6.97,319.99
2025-02-14 20:54:10.964274,0.18,0.27,1.07,-3.78,-0.06,0.89,32.30,67.00,202.39,6.97,320.11
2025-02-14 20:54:11.124899,0.18,0.28,1.07,-4.05,0.21,1.02,32.30,67.00,202.39,6.97,321.15
2025-02-14 20:54:11.234089,0.18,0.28,1.07,-3.97,0.47,0.95,32.30,67.00,202.39,6.97,321.10
2025-02-14 20:54:11.352080,0.18,0.28,1.07,-3.71,0.02,0.86,32.30,67.00,204.84,6.97,321.03
2025-02-14 20:54:11.474752,0.18,0.28,1.06,-3.85,0.24,0.89,32.30,67.00,202.39,6.97,321.01
2025-02-14 20:54:11.600807,0.17,0.27,1.07,-3.92,0.12,0.79,32.30,67.00,204.84,6.97,319.99
2025-02-14 20:54:11.728680,0.18,0.27,1.06,-3.60,0.06,0.98,32.30,67.00,204.84,6.97,320.08
2025-02-14 20:54:11.850086,0.18,0.28,1.07,-3.98,0.11,0.85,32.30,67.00,204.84,6.97,319.94
2025-02-14 20:54:11.976351,0.18,0.28,1.06,-3.83,0.05,0.83,32.30,67.00,204.84,6.99,319.89
2025-02-14 20:54:12.100186,0.18,0.28,1.07,-4.05,0.11,0.82,32.30,67.00,204.84,6.97,319.91
2025-02-14 20:54:12.226409,0.18,0.29,1.06,-3.81,0.13,0.89,32.30,67.00,204.84,6.97,320.01
2025-02-14 20:54:12.349399,0.18,0.28,1.07,-3.81,0.40,0.86,32.30,67.00,204.84,6.97,319.91
2025-02-14 20:54:12.481058,0.18,0.28,1.07,-3.59,-0.08,0.82,32.30,67.00,204.84,6.97,319.89
2025-02-14 20:54:12.608270,0.18,0.28,1.07,-3.92,0.26,0.90,32.30,67.00,204.84,6.97,319.96
2025-02-14 20:54:12.724029,0.18,0.28,1.06,-3.89,0.00,0.85,32.30,67.00,204.84,6.97,320.03
2025-02-14 20:54:12.848529,0.19,0.28,1.07,-3.63,0.05,0.89,32.30,67.00,204.84,6.97,319.82
2025-02-14 20:54:12.974581,0.18,0.28,1.07,-3.94,0.20,0.85,32.30,67.00,204.84,6.99,319.97
2025-02-14 20:54:13.184163,0.18,0.28,1.07,-3.77,0.27,0.69,32.30,67.00,204.84,6.97,320.98
2025-02-14 20:54:13.296689,0.17,0.27,1.08,-3.63,0.01,0.89,32.30,67.00,202.39,6.99,320.94
2025-02-14 20:54:13.408599,0.18,0.28,1.06,-4.02,0.39,0.91,32.30,67.00,204.84,6.99,320.94
